utterance_id,speaker_id,audio_path,label_path,transcript_path,split
sm04120703155,sm04,data\raw\wav_sm04\sm04120703155.wav,data\labels\lab_sm04\sm04120703155.lab,data\transcripts\txt_sm04\sm04120703155.txt,val
sm04120703156,sm04,data\raw\wav_sm04\sm04120703156.wav,data\labels\lab_sm04\sm04120703156.lab,data\transcripts\txt_sm04\sm04120703156.txt,train
sm04120703157,sm04,data\raw\wav_sm04\sm04120703157.wav,data\labels\lab_sm04\sm04120703157.lab,data\transcripts\txt_sm04\sm04120703157.txt,train
sm04120703158,sm04,data\raw\wav_sm04\sm04120703158.wav,data\labels\lab_sm04\sm04120703158.lab,data\transcripts\txt_sm04\sm04120703158.txt,val
sm04120703159,sm04,data\raw\wav_sm04\sm04120703159.wav,data\labels\lab_sm04\sm04120703159.lab,data\transcripts\txt_sm04\sm04120703159.txt,test
sm04120703160,sm04,data\raw\wav_sm04\sm04120703160.wav,data\labels\lab_sm04\sm04120703160.lab,data\transcripts\txt_sm04\sm04120703160.txt,train
sm04120703161,sm04,data\raw\wav_sm04\sm04120703161.wav,data\labels\lab_sm04\sm04120703161.lab,data\transcripts\txt_sm04\sm04120703161.txt,train
sm04120703162,sm04,data\raw\wav_sm04\sm04120703162.wav,data\labels\lab_sm04\sm04120703162.lab,data\transcripts\txt_sm04\sm04120703162.txt,train
sm04120703163,sm04,data\raw\wav_sm04\sm04120703163.wav,data\labels\lab_sm04\sm04120703163.lab,data\transcripts\txt_sm04\sm04120703163.txt,test
sm04120703164,sm04,data\raw\wav_sm04\sm04120703164.wav,data\labels\lab_sm04\sm04120703164.lab,data\transcripts\txt_sm04\sm04120703164.txt,train
sm04120703165,sm04,data\raw\wav_sm04\sm04120703165.wav,data\labels\lab_sm04\sm04120703165.lab,data\transcripts\txt_sm04\sm04120703165.txt,train
sm04120703201,sm04,data\raw\wav_sm04\sm04120703201.wav,data\labels\lab_sm04\sm04120703201.lab,data\transcripts\txt_sm04\sm04120703201.txt,test
sm04120703202,sm04,data\raw\wav_sm04\sm04120703202.wav,data\labels\lab_sm04\sm04120703202.lab,data\transcripts\txt_sm04\sm04120703202.txt,train
sm04120703203,sm04,data\raw\wav_sm04\sm04120703203.wav,data\labels\lab_sm04\sm04120703203.lab,data\transcripts\txt_sm04\sm04120703203.txt,test
sm04120703204,sm04,data\raw\wav_sm04\sm04120703204.wav,data\labels\lab_sm04\sm04120703204.lab,data\transcripts\txt_sm04\sm04120703204.txt,train
sm04120703205,sm04,data\raw\wav_sm04\sm04120703205.wav,data\labels\lab_sm04\sm04120703205.lab,data\transcripts\txt_sm04\sm04120703205.txt,train
sm04120703206,sm04,data\raw\wav_sm04\sm04120703206.wav,data\labels\lab_sm04\sm04120703206.lab,data\transcripts\txt_sm04\sm04120703206.txt,train
sm04120703207,sm04,data\raw\wav_sm04\sm04120703207.wav,data\labels\lab_sm04\sm04120703207.lab,data\transcripts\txt_sm04\sm04120703207.txt,train
sm04120703208,sm04,data\raw\wav_sm04\sm04120703208.wav,data\labels\lab_sm04\sm04120703208.lab,data\transcripts\txt_sm04\sm04120703208.txt,train
sm04120703209,sm04,data\raw\wav_sm04\sm04120703209.wav,data\labels\lab_sm04\sm04120703209.lab,data\transcripts\txt_sm04\sm04120703209.txt,train
sm04120703210,sm04,data\raw\wav_sm04\sm04120703210.wav,data\labels\lab_sm04\sm04120703210.lab,data\transcripts\txt_sm04\sm04120703210.txt,test
sm04120703211,sm04,data\raw\wav_sm04\sm04120703211.wav,data\labels\lab_sm04\sm04120703211.lab,data\transcripts\txt_sm04\sm04120703211.txt,train
sm04120703212,sm04,data\raw\wav_sm04\sm04120703212.wav,data\labels\lab_sm04\sm04120703212.lab,data\transcripts\txt_sm04\sm04120703212.txt,val
sm04120703213,sm04,data\raw\wav_sm04\sm04120703213.wav,data\labels\lab_sm04\sm04120703213.lab,data\transcripts\txt_sm04\sm04120703213.txt,train
sm04120703214,sm04,data\raw\wav_sm04\sm04120703214.wav,data\labels\lab_sm04\sm04120703214.lab,data\transcripts\txt_sm04\sm04120703214.txt,val
sm04120703215,sm04,data\raw\wav_sm04\sm04120703215.wav,data\labels\lab_sm04\sm04120703215.lab,data\transcripts\txt_sm04\sm04120703215.txt,train
sm04120703216,sm04,data\raw\wav_sm04\sm04120703216.wav,data\labels\lab_sm04\sm04120703216.lab,data\transcripts\txt_sm04\sm04120703216.txt,train
sm04120703217,sm04,data\raw\wav_sm04\sm04120703217.wav,data\labels\lab_sm04\sm04120703217.lab,data\transcripts\txt_sm04\sm04120703217.txt,test
sm04120703218,sm04,data\raw\wav_sm04\sm04120703218.wav,data\labels\lab_sm04\sm04120703218.lab,data\transcripts\txt_sm04\sm04120703218.txt,train
sm04120703219,sm04,data\raw\wav_sm04\sm04120703219.wav,data\labels\lab_sm04\sm04120703219.lab,data\transcripts\txt_sm04\sm04120703219.txt,train
sm04120703220,sm04,data\raw\wav_sm04\sm04120703220.wav,data\labels\lab_sm04\sm04120703220.lab,data\transcripts\txt_sm04\sm04120703220.txt,train
sm04120703221,sm04,data\raw\wav_sm04\sm04120703221.wav,data\labels\lab_sm04\sm04120703221.lab,data\transcripts\txt_sm04\sm04120703221.txt,train
sm04120703222,sm04,data\raw\wav_sm04\sm04120703222.wav,data\labels\lab_sm04\sm04120703222.lab,data\transcripts\txt_sm04\sm04120703222.txt,train
sm04120703223,sm04,data\raw\wav_sm04\sm04120703223.wav,data\labels\lab_sm04\sm04120703223.lab,data\transcripts\txt_sm04\sm04120703223.txt,train
sm04120703224,sm04,data\raw\wav_sm04\sm04120703224.wav,data\labels\lab_sm04\sm04120703224.lab,data\transcripts\txt_sm04\sm04120703224.txt,train
sm04120703225,sm04,data\raw\wav_sm04\sm04120703225.wav,data\labels\lab_sm04\sm04120703225.lab,data\transcripts\txt_sm04\sm04120703225.txt,test
sm04120703226,sm04,data\raw\wav_sm04\sm04120703226.wav,data\labels\lab_sm04\sm04120703226.lab,data\transcripts\txt_sm04\sm04120703226.txt,train
sm04120703227,sm04,data\raw\wav_sm04\sm04120703227.wav,data\labels\lab_sm04\sm04120703227.lab,data\transcripts\txt_sm04\sm04120703227.txt,train
sm04120703228,sm04,data\raw\wav_sm04\sm04120703228.wav,data\labels\lab_sm04\sm04120703228.lab,data\transcripts\txt_sm04\sm04120703228.txt,test
sm04120703229,sm04,data\raw\wav_sm04\sm04120703229.wav,data\labels\lab_sm04\sm04120703229.lab,data\transcripts\txt_sm04\sm04120703229.txt,test
sm04120703230,sm04,data\raw\wav_sm04\sm04120703230.wav,data\labels\lab_sm04\sm04120703230.lab,data\transcripts\txt_sm04\sm04120703230.txt,train
sm04120703231,sm04,data\raw\wav_sm04\sm04120703231.wav,data\labels\lab_sm04\sm04120703231.lab,data\transcripts\txt_sm04\sm04120703231.txt,train
sm04120703232,sm04,data\raw\wav_sm04\sm04120703232.wav,data\labels\lab_sm04\sm04120703232.lab,data\transcripts\txt_sm04\sm04120703232.txt,val
sm04120703233,sm04,data\raw\wav_sm04\sm04120703233.wav,data\labels\lab_sm04\sm04120703233.lab,data\transcripts\txt_sm04\sm04120703233.txt,train
sm04120703234,sm04,data\raw\wav_sm04\sm04120703234.wav,data\labels\lab_sm04\sm04120703234.lab,data\transcripts\txt_sm04\sm04120703234.txt,test
sm04120703235,sm04,data\raw\wav_sm04\sm04120703235.wav,data\labels\lab_sm04\sm04120703235.lab,data\transcripts\txt_sm04\sm04120703235.txt,train
sm04120703236,sm04,data\raw\wav_sm04\sm04120703236.wav,data\labels\lab_sm04\sm04120703236.lab,data\transcripts\txt_sm04\sm04120703236.txt,test
sm04120703237,sm04,data\raw\wav_sm04\sm04120703237.wav,data\labels\lab_sm04\sm04120703237.lab,data\transcripts\txt_sm04\sm04120703237.txt,train
sm04120703238,sm04,data\raw\wav_sm04\sm04120703238.wav,data\labels\lab_sm04\sm04120703238.lab,data\transcripts\txt_sm04\sm04120703238.txt,val
sm04120703239,sm04,data\raw\wav_sm04\sm04120703239.wav,data\labels\lab_sm04\sm04120703239.lab,data\transcripts\txt_sm04\sm04120703239.txt,train
sm04120703240,sm04,data\raw\wav_sm04\sm04120703240.wav,data\labels\lab_sm04\sm04120703240.lab,data\transcripts\txt_sm04\sm04120703240.txt,train
sm04120703241,sm04,data\raw\wav_sm04\sm04120703241.wav,data\labels\lab_sm04\sm04120703241.lab,data\transcripts\txt_sm04\sm04120703241.txt,train
sm04120703242,sm04,data\raw\wav_sm04\sm04120703242.wav,data\labels\lab_sm04\sm04120703242.lab,data\transcripts\txt_sm04\sm04120703242.txt,train
sm04120703243,sm04,data\raw\wav_sm04\sm04120703243.wav,data\labels\lab_sm04\sm04120703243.lab,data\transcripts\txt_sm04\sm04120703243.txt,train
sm04120703244,sm04,data\raw\wav_sm04\sm04120703244.wav,data\labels\lab_sm04\sm04120703244.lab,data\transcripts\txt_sm04\sm04120703244.txt,test
sm04120703245,sm04,data\raw\wav_sm04\sm04120703245.wav,data\labels\lab_sm04\sm04120703245.lab,data\transcripts\txt_sm04\sm04120703245.txt,train
sm04120703246,sm04,data\raw\wav_sm04\sm04120703246.wav,data\labels\lab_sm04\sm04120703246.lab,data\transcripts\txt_sm04\sm04120703246.txt,train
sm04120703247,sm04,data\raw\wav_sm04\sm04120703247.wav,data\labels\lab_sm04\sm04120703247.lab,data\transcripts\txt_sm04\sm04120703247.txt,train
sm04120703248,sm04,data\raw\wav_sm04\sm04120703248.wav,data\labels\lab_sm04\sm04120703248.lab,data\transcripts\txt_sm04\sm04120703248.txt,train
sm04120703249,sm04,data\raw\wav_sm04\sm04120703249.wav,data\labels\lab_sm04\sm04120703249.lab,data\transcripts\txt_sm04\sm04120703249.txt,train
sm04120703250,sm04,data\raw\wav_sm04\sm04120703250.wav,data\labels\lab_sm04\sm04120703250.lab,data\transcripts\txt_sm04\sm04120703250.txt,train
sm04120703251,sm04,data\raw\wav_sm04\sm04120703251.wav,data\labels\lab_sm04\sm04120703251.lab,data\transcripts\txt_sm04\sm04120703251.txt,test
sm04120703252,sm04,data\raw\wav_sm04\sm04120703252.wav,data\labels\lab_sm04\sm04120703252.lab,data\transcripts\txt_sm04\sm04120703252.txt,train
sm04120703253,sm04,data\raw\wav_sm04\sm04120703253.wav,data\labels\lab_sm04\sm04120703253.lab,data\transcripts\txt_sm04\sm04120703253.txt,train
sm04120703254,sm04,data\raw\wav_sm04\sm04120703254.wav,data\labels\lab_sm04\sm04120703254.lab,data\transcripts\txt_sm04\sm04120703254.txt,test
sm04120703255,sm04,data\raw\wav_sm04\sm04120703255.wav,data\labels\lab_sm04\sm04120703255.lab,data\transcripts\txt_sm04\sm04120703255.txt,test
sm04120703256,sm04,data\raw\wav_sm04\sm04120703256.wav,data\labels\lab_sm04\sm04120703256.lab,data\transcripts\txt_sm04\sm04120703256.txt,train
sm04120703257,sm04,data\raw\wav_sm04\sm04120703257.wav,data\labels\lab_sm04\sm04120703257.lab,data\transcripts\txt_sm04\sm04120703257.txt,train
sm04120703258,sm04,data\raw\wav_sm04\sm04120703258.wav,data\labels\lab_sm04\sm04120703258.lab,data\transcripts\txt_sm04\sm04120703258.txt,val
sm04120703259,sm04,data\raw\wav_sm04\sm04120703259.wav,data\labels\lab_sm04\sm04120703259.lab,data\transcripts\txt_sm04\sm04120703259.txt,train
sm04120703260,sm04,data\raw\wav_sm04\sm04120703260.wav,data\labels\lab_sm04\sm04120703260.lab,data\transcripts\txt_sm04\sm04120703260.txt,test
sm04120703261,sm04,data\raw\wav_sm04\sm04120703261.wav,data\labels\lab_sm04\sm04120703261.lab,data\transcripts\txt_sm04\sm04120703261.txt,train
sm04120703262,sm04,data\raw\wav_sm04\sm04120703262.wav,data\labels\lab_sm04\sm04120703262.lab,data\transcripts\txt_sm04\sm04120703262.txt,val
sm04120703263,sm04,data\raw\wav_sm04\sm04120703263.wav,data\labels\lab_sm04\sm04120703263.lab,data\transcripts\txt_sm04\sm04120703263.txt,train
sm04120703264,sm04,data\raw\wav_sm04\sm04120703264.wav,data\labels\lab_sm04\sm04120703264.lab,data\transcripts\txt_sm04\sm04120703264.txt,train
sm04120703265,sm04,data\raw\wav_sm04\sm04120703265.wav,data\labels\lab_sm04\sm04120703265.lab,data\transcripts\txt_sm04\sm04120703265.txt,train
sm04120703266,sm04,data\raw\wav_sm04\sm04120703266.wav,data\labels\lab_sm04\sm04120703266.lab,data\transcripts\txt_sm04\sm04120703266.txt,test
sm04120703267,sm04,data\raw\wav_sm04\sm04120703267.wav,data\labels\lab_sm04\sm04120703267.lab,data\transcripts\txt_sm04\sm04120703267.txt,train
sm04120703268,sm04,data\raw\wav_sm04\sm04120703268.wav,data\labels\lab_sm04\sm04120703268.lab,data\transcripts\txt_sm04\sm04120703268.txt,train
sm04120703269,sm04,data\raw\wav_sm04\sm04120703269.wav,data\labels\lab_sm04\sm04120703269.lab,data\transcripts\txt_sm04\sm04120703269.txt,val
sm04120703270,sm04,data\raw\wav_sm04\sm04120703270.wav,data\labels\lab_sm04\sm04120703270.lab,data\transcripts\txt_sm04\sm04120703270.txt,train
sm04120703271,sm04,data\raw\wav_sm04\sm04120703271.wav,data\labels\lab_sm04\sm04120703271.lab,data\transcripts\txt_sm04\sm04120703271.txt,val
sm04120703272,sm04,data\raw\wav_sm04\sm04120703272.wav,data\labels\lab_sm04\sm04120703272.lab,data\transcripts\txt_sm04\sm04120703272.txt,val
sm04120703273,sm04,data\raw\wav_sm04\sm04120703273.wav,data\labels\lab_sm04\sm04120703273.lab,data\transcripts\txt_sm04\sm04120703273.txt,train
sm04120703274,sm04,data\raw\wav_sm04\sm04120703274.wav,data\labels\lab_sm04\sm04120703274.lab,data\transcripts\txt_sm04\sm04120703274.txt,train
sm04120703275,sm04,data\raw\wav_sm04\sm04120703275.wav,data\labels\lab_sm04\sm04120703275.lab,data\transcripts\txt_sm04\sm04120703275.txt,train
sm04120703276,sm04,data\raw\wav_sm04\sm04120703276.wav,data\labels\lab_sm04\sm04120703276.lab,data\transcripts\txt_sm04\sm04120703276.txt,train
sm04120703277,sm04,data\raw\wav_sm04\sm04120703277.wav,data\labels\lab_sm04\sm04120703277.lab,data\transcripts\txt_sm04\sm04120703277.txt,train
sm04120703278,sm04,data\raw\wav_sm04\sm04120703278.wav,data\labels\lab_sm04\sm04120703278.lab,data\transcripts\txt_sm04\sm04120703278.txt,train
sm04120703279,sm04,data\raw\wav_sm04\sm04120703279.wav,data\labels\lab_sm04\sm04120703279.lab,data\transcripts\txt_sm04\sm04120703279.txt,train
sm04120703280,sm04,data\raw\wav_sm04\sm04120703280.wav,data\labels\lab_sm04\sm04120703280.lab,data\transcripts\txt_sm04\sm04120703280.txt,train
sm04120703301,sm04,data\raw\wav_sm04\sm04120703301.wav,data\labels\lab_sm04\sm04120703301.lab,data\transcripts\txt_sm04\sm04120703301.txt,train
sm04120703302,sm04,data\raw\wav_sm04\sm04120703302.wav,data\labels\lab_sm04\sm04120703302.lab,data\transcripts\txt_sm04\sm04120703302.txt,test
sm04120703303,sm04,data\raw\wav_sm04\sm04120703303.wav,data\labels\lab_sm04\sm04120703303.lab,data\transcripts\txt_sm04\sm04120703303.txt,train
sm04120703304,sm04,data\raw\wav_sm04\sm04120703304.wav,data\labels\lab_sm04\sm04120703304.lab,data\transcripts\txt_sm04\sm04120703304.txt,train
sm04120703305,sm04,data\raw\wav_sm04\sm04120703305.wav,data\labels\lab_sm04\sm04120703305.lab,data\transcripts\txt_sm04\sm04120703305.txt,train
sm04120703306,sm04,data\raw\wav_sm04\sm04120703306.wav,data\labels\lab_sm04\sm04120703306.lab,data\transcripts\txt_sm04\sm04120703306.txt,test
sm04120703307,sm04,data\raw\wav_sm04\sm04120703307.wav,data\labels\lab_sm04\sm04120703307.lab,data\transcripts\txt_sm04\sm04120703307.txt,test
sm04120703308,sm04,data\raw\wav_sm04\sm04120703308.wav,data\labels\lab_sm04\sm04120703308.lab,data\transcripts\txt_sm04\sm04120703308.txt,train
sm04120703309,sm04,data\raw\wav_sm04\sm04120703309.wav,data\labels\lab_sm04\sm04120703309.lab,data\transcripts\txt_sm04\sm04120703309.txt,train
sm04120703310,sm04,data\raw\wav_sm04\sm04120703310.wav,data\labels\lab_sm04\sm04120703310.lab,data\transcripts\txt_sm04\sm04120703310.txt,train
sm04120703311,sm04,data\raw\wav_sm04\sm04120703311.wav,data\labels\lab_sm04\sm04120703311.lab,data\transcripts\txt_sm04\sm04120703311.txt,train
sm04120703312,sm04,data\raw\wav_sm04\sm04120703312.wav,data\labels\lab_sm04\sm04120703312.lab,data\transcripts\txt_sm04\sm04120703312.txt,train
sm04120703313,sm04,data\raw\wav_sm04\sm04120703313.wav,data\labels\lab_sm04\sm04120703313.lab,data\transcripts\txt_sm04\sm04120703313.txt,test
sm04120703314,sm04,data\raw\wav_sm04\sm04120703314.wav,data\labels\lab_sm04\sm04120703314.lab,data\transcripts\txt_sm04\sm04120703314.txt,train
sm04120703315,sm04,data\raw\wav_sm04\sm04120703315.wav,data\labels\lab_sm04\sm04120703315.lab,data\transcripts\txt_sm04\sm04120703315.txt,train
sm04120703316,sm04,data\raw\wav_sm04\sm04120703316.wav,data\labels\lab_sm04\sm04120703316.lab,data\transcripts\txt_sm04\sm04120703316.txt,train
sm04120703317,sm04,data\raw\wav_sm04\sm04120703317.wav,data\labels\lab_sm04\sm04120703317.lab,data\transcripts\txt_sm04\sm04120703317.txt,train
sm04120703318,sm04,data\raw\wav_sm04\sm04120703318.wav,data\labels\lab_sm04\sm04120703318.lab,data\transcripts\txt_sm04\sm04120703318.txt,train
sm04120703319,sm04,data\raw\wav_sm04\sm04120703319.wav,data\labels\lab_sm04\sm04120703319.lab,data\transcripts\txt_sm04\sm04120703319.txt,test
sm04120703320,sm04,data\raw\wav_sm04\sm04120703320.wav,data\labels\lab_sm04\sm04120703320.lab,data\transcripts\txt_sm04\sm04120703320.txt,val
sm04120703321,sm04,data\raw\wav_sm04\sm04120703321.wav,data\labels\lab_sm04\sm04120703321.lab,data\transcripts\txt_sm04\sm04120703321.txt,train
sm04120703322,sm04,data\raw\wav_sm04\sm04120703322.wav,data\labels\lab_sm04\sm04120703322.lab,data\transcripts\txt_sm04\sm04120703322.txt,train
sm04120703323,sm04,data\raw\wav_sm04\sm04120703323.wav,data\labels\lab_sm04\sm04120703323.lab,data\transcripts\txt_sm04\sm04120703323.txt,val
sm04120703324,sm04,data\raw\wav_sm04\sm04120703324.wav,data\labels\lab_sm04\sm04120703324.lab,data\transcripts\txt_sm04\sm04120703324.txt,train
sm04120703325,sm04,data\raw\wav_sm04\sm04120703325.wav,data\labels\lab_sm04\sm04120703325.lab,data\transcripts\txt_sm04\sm04120703325.txt,train
sm04120703326,sm04,data\raw\wav_sm04\sm04120703326.wav,data\labels\lab_sm04\sm04120703326.lab,data\transcripts\txt_sm04\sm04120703326.txt,train
sm04120703327,sm04,data\raw\wav_sm04\sm04120703327.wav,data\labels\lab_sm04\sm04120703327.lab,data\transcripts\txt_sm04\sm04120703327.txt,train
sm04120703328,sm04,data\raw\wav_sm04\sm04120703328.wav,data\labels\lab_sm04\sm04120703328.lab,data\transcripts\txt_sm04\sm04120703328.txt,test
sm04120703329,sm04,data\raw\wav_sm04\sm04120703329.wav,data\labels\lab_sm04\sm04120703329.lab,data\transcripts\txt_sm04\sm04120703329.txt,train
sm04120703330,sm04,data\raw\wav_sm04\sm04120703330.wav,data\labels\lab_sm04\sm04120703330.lab,data\transcripts\txt_sm04\sm04120703330.txt,test
sm04120703331,sm04,data\raw\wav_sm04\sm04120703331.wav,data\labels\lab_sm04\sm04120703331.lab,data\transcripts\txt_sm04\sm04120703331.txt,val
sm04120703332,sm04,data\raw\wav_sm04\sm04120703332.wav,data\labels\lab_sm04\sm04120703332.lab,data\transcripts\txt_sm04\sm04120703332.txt,test
sm04120703333,sm04,data\raw\wav_sm04\sm04120703333.wav,data\labels\lab_sm04\sm04120703333.lab,data\transcripts\txt_sm04\sm04120703333.txt,train
sm04120703334,sm04,data\raw\wav_sm04\sm04120703334.wav,data\labels\lab_sm04\sm04120703334.lab,data\transcripts\txt_sm04\sm04120703334.txt,train
sm04120703335,sm04,data\raw\wav_sm04\sm04120703335.wav,data\labels\lab_sm04\sm04120703335.lab,data\transcripts\txt_sm04\sm04120703335.txt,val
sm04120703336,sm04,data\raw\wav_sm04\sm04120703336.wav,data\labels\lab_sm04\sm04120703336.lab,data\transcripts\txt_sm04\sm04120703336.txt,test
sm04120703337,sm04,data\raw\wav_sm04\sm04120703337.wav,data\labels\lab_sm04\sm04120703337.lab,data\transcripts\txt_sm04\sm04120703337.txt,test
sm04120703338,sm04,data\raw\wav_sm04\sm04120703338.wav,data\labels\lab_sm04\sm04120703338.lab,data\transcripts\txt_sm04\sm04120703338.txt,train
sm04120703339,sm04,data\raw\wav_sm04\sm04120703339.wav,data\labels\lab_sm04\sm04120703339.lab,data\transcripts\txt_sm04\sm04120703339.txt,train
sm04120703340,sm04,data\raw\wav_sm04\sm04120703340.wav,data\labels\lab_sm04\sm04120703340.lab,data\transcripts\txt_sm04\sm04120703340.txt,train
sm04120703341,sm04,data\raw\wav_sm04\sm04120703341.wav,data\labels\lab_sm04\sm04120703341.lab,data\transcripts\txt_sm04\sm04120703341.txt,train
sm04120703342,sm04,data\raw\wav_sm04\sm04120703342.wav,data\labels\lab_sm04\sm04120703342.lab,data\transcripts\txt_sm04\sm04120703342.txt,train
sm04120703343,sm04,data\raw\wav_sm04\sm04120703343.wav,data\labels\lab_sm04\sm04120703343.lab,data\transcripts\txt_sm04\sm04120703343.txt,test
sm04120703344,sm04,data\raw\wav_sm04\sm04120703344.wav,data\labels\lab_sm04\sm04120703344.lab,data\transcripts\txt_sm04\sm04120703344.txt,train
sm04120703345,sm04,data\raw\wav_sm04\sm04120703345.wav,data\labels\lab_sm04\sm04120703345.lab,data\transcripts\txt_sm04\sm04120703345.txt,train
sm04120703346,sm04,data\raw\wav_sm04\sm04120703346.wav,data\labels\lab_sm04\sm04120703346.lab,data\transcripts\txt_sm04\sm04120703346.txt,train
sm04120703347,sm04,data\raw\wav_sm04\sm04120703347.wav,data\labels\lab_sm04\sm04120703347.lab,data\transcripts\txt_sm04\sm04120703347.txt,train
sm04120703348,sm04,data\raw\wav_sm04\sm04120703348.wav,data\labels\lab_sm04\sm04120703348.lab,data\transcripts\txt_sm04\sm04120703348.txt,train
sm04120703349,sm04,data\raw\wav_sm04\sm04120703349.wav,data\labels\lab_sm04\sm04120703349.lab,data\transcripts\txt_sm04\sm04120703349.txt,val
sm04120703350,sm04,data\raw\wav_sm04\sm04120703350.wav,data\labels\lab_sm04\sm04120703350.lab,data\transcripts\txt_sm04\sm04120703350.txt,test
sm04120703351,sm04,data\raw\wav_sm04\sm04120703351.wav,data\labels\lab_sm04\sm04120703351.lab,data\transcripts\txt_sm04\sm04120703351.txt,train
sm04120703352,sm04,data\raw\wav_sm04\sm04120703352.wav,data\labels\lab_sm04\sm04120703352.lab,data\transcripts\txt_sm04\sm04120703352.txt,train
sm04120703353,sm04,data\raw\wav_sm04\sm04120703353.wav,data\labels\lab_sm04\sm04120703353.lab,data\transcripts\txt_sm04\sm04120703353.txt,train
sm04120703354,sm04,data\raw\wav_sm04\sm04120703354.wav,data\labels\lab_sm04\sm04120703354.lab,data\transcripts\txt_sm04\sm04120703354.txt,train
sm04120703355,sm04,data\raw\wav_sm04\sm04120703355.wav,data\labels\lab_sm04\sm04120703355.lab,data\transcripts\txt_sm04\sm04120703355.txt,train
sm04120703356,sm04,data\raw\wav_sm04\sm04120703356.wav,data\labels\lab_sm04\sm04120703356.lab,data\transcripts\txt_sm04\sm04120703356.txt,train
sm04120703357,sm04,data\raw\wav_sm04\sm04120703357.wav,data\labels\lab_sm04\sm04120703357.lab,data\transcripts\txt_sm04\sm04120703357.txt,train
sm04120703358,sm04,data\raw\wav_sm04\sm04120703358.wav,data\labels\lab_sm04\sm04120703358.lab,data\transcripts\txt_sm04\sm04120703358.txt,train
sm04120703359,sm04,data\raw\wav_sm04\sm04120703359.wav,data\labels\lab_sm04\sm04120703359.lab,data\transcripts\txt_sm04\sm04120703359.txt,test
sm04120703360,sm04,data\raw\wav_sm04\sm04120703360.wav,data\labels\lab_sm04\sm04120703360.lab,data\transcripts\txt_sm04\sm04120703360.txt,train
sm04120703361,sm04,data\raw\wav_sm04\sm04120703361.wav,data\labels\lab_sm04\sm04120703361.lab,data\transcripts\txt_sm04\sm04120703361.txt,train
sm04120703362,sm04,data\raw\wav_sm04\sm04120703362.wav,data\labels\lab_sm04\sm04120703362.lab,data\transcripts\txt_sm04\sm04120703362.txt,train
sm04120703363,sm04,data\raw\wav_sm04\sm04120703363.wav,data\labels\lab_sm04\sm04120703363.lab,data\transcripts\txt_sm04\sm04120703363.txt,train
sm04120703364,sm04,data\raw\wav_sm04\sm04120703364.wav,data\labels\lab_sm04\sm04120703364.lab,data\transcripts\txt_sm04\sm04120703364.txt,train
sm04120703365,sm04,data\raw\wav_sm04\sm04120703365.wav,data\labels\lab_sm04\sm04120703365.lab,data\transcripts\txt_sm04\sm04120703365.txt,train
sm04120703366,sm04,data\raw\wav_sm04\sm04120703366.wav,data\labels\lab_sm04\sm04120703366.lab,data\transcripts\txt_sm04\sm04120703366.txt,train
sm04120703367,sm04,data\raw\wav_sm04\sm04120703367.wav,data\labels\lab_sm04\sm04120703367.lab,data\transcripts\txt_sm04\sm04120703367.txt,train
sm04120703368,sm04,data\raw\wav_sm04\sm04120703368.wav,data\labels\lab_sm04\sm04120703368.lab,data\transcripts\txt_sm04\sm04120703368.txt,test
sm04120703369,sm04,data\raw\wav_sm04\sm04120703369.wav,data\labels\lab_sm04\sm04120703369.lab,data\transcripts\txt_sm04\sm04120703369.txt,test
sm04120703370,sm04,data\raw\wav_sm04\sm04120703370.wav,data\labels\lab_sm04\sm04120703370.lab,data\transcripts\txt_sm04\sm04120703370.txt,train
sm04120703371,sm04,data\raw\wav_sm04\sm04120703371.wav,data\labels\lab_sm04\sm04120703371.lab,data\transcripts\txt_sm04\sm04120703371.txt,test
sm04120703372,sm04,data\raw\wav_sm04\sm04120703372.wav,data\labels\lab_sm04\sm04120703372.lab,data\transcripts\txt_sm04\sm04120703372.txt,val
sm04120703373,sm04,data\raw\wav_sm04\sm04120703373.wav,data\labels\lab_sm04\sm04120703373.lab,data\transcripts\txt_sm04\sm04120703373.txt,val
sm04120703374,sm04,data\raw\wav_sm04\sm04120703374.wav,data\labels\lab_sm04\sm04120703374.lab,data\transcripts\txt_sm04\sm04120703374.txt,train
sm04130203101,sm04,data\raw\wav_sm04\sm04130203101.wav,data\labels\lab_sm04\sm04130203101.lab,data\transcripts\txt_sm04\sm04130203101.txt,train
sm04130203102,sm04,data\raw\wav_sm04\sm04130203102.wav,data\labels\lab_sm04\sm04130203102.lab,data\transcripts\txt_sm04\sm04130203102.txt,test
sm04130203103,sm04,data\raw\wav_sm04\sm04130203103.wav,data\labels\lab_sm04\sm04130203103.lab,data\transcripts\txt_sm04\sm04130203103.txt,train
sm04130203201,sm04,data\raw\wav_sm04\sm04130203201.wav,data\labels\lab_sm04\sm04130203201.lab,data\transcripts\txt_sm04\sm04130203201.txt,train
sm04130203301,sm04,data\raw\wav_sm04\sm04130203301.wav,data\labels\lab_sm04\sm04130203301.lab,data\transcripts\txt_sm04\sm04130203301.txt,train
sm04130402501,sm04,data\raw\wav_sm04\sm04130402501.wav,data\labels\lab_sm04\sm04130402501.lab,data\transcripts\txt_sm04\sm04130402501.txt,train
sm04130402502,sm04,data\raw\wav_sm04\sm04130402502.wav,data\labels\lab_sm04\sm04130402502.lab,data\transcripts\txt_sm04\sm04130402502.txt,val
